text,class,target_author,topic,ttr,adj_noun_ratio,avg_tree_depth,semicolons,exclamations,emdashes,flesch_kincaid
"In the gallery there were many family portraits, but they could have little to fix the attention of a stranger. Elizabeth walked on in quest of the only face whose features would be known to her. At last it arrested her--and she beheld a striking resemblance of Mr. Darcy, with such a smile over the face, as she remembered to have sometimes seen, when he looked at her. She stood several minutes before the picture, in earnest contemplation, and returned to it again before they quitted the gallery. Mrs. Reynolds informed them, that it had been taken in his father’s lifetime.",Human,Jane Austen,Original Novel,0.72,0.4117647058823529,5.8,0,0,1,8.266089108910894
"There was certainly at this moment, in Elizabeth’s mind, a more gentle sensation towards the original than she had ever felt in the height of their acquaintance. The commendation bestowed on him by Mrs. Reynolds was of no trifling nature. What praise is more valuable than the praise of an intelligent servant? As a brother, a landlord, a master, she considered how many people’s happiness were in his guardianship! How much of pleasure or pain it was in his power to bestow! How much of good or evil must be done by him! Every idea that had been brought forward by the housekeeper was favourable to his character; and as she stood before the canvas, on which he was represented, and fixed his eyes upon herself, she thought of his regard with a deeper sentiment of gratitude than it had ever raised before: she remembered its warmth, and softened its impropriety of expression.",Human,Jane Austen,Original Novel,0.6513157894736842,0.2727272727272727,5.428571428571429,1,3,0,9.684436274509803
"As they walked across the lawn towards the river, Elizabeth turned back to look again; her uncle and aunt stopped also; and while the former was conjecturing as to the date of the building, the owner of it himself suddenly came forward from the road which led behind it to the stables.",Human,Jane Austen,Original Novel,0.75,0.1111111111111111,8.0,2,0,0,21.255384615384617
"They were within twenty yards of each other; and so abrupt was his appearance, that it was impossible to avoid his sight. Their eyes instantly met, and the cheeks of each were overspread with the deepest blush. He absolutely started, and for a moment seemed immovable from surprise; but shortly recovering himself, advanced towards the party, and spoke to Elizabeth, if not in terms of perfect composure, at least of perfect civility.",Human,Jane Austen,Original Novel,0.8055555555555556,0.6666666666666666,5.666666666666667,2,0,0,12.289444444444445
"She had instinctively turned away; but stopping on his approach, received his compliments with an embarrassment impossible to be overcome. Had his first appearance, or his resemblance to the picture they had just been examining, been insufficient to assure the other two that they now saw Mr. Darcy, the gardener’s expression of surprise, on beholding his master, must immediately have told it. They stood a little aloof while he was talking to their niece, who, astonished and confused, scarcely dared lift her eyes to his face, and knew not what answer she returned to his civil inquiries after her family. Amazed at the alteration of his manner since they last parted, every sentence that he uttered was increasing her embarrassment; and every idea of the impropriety of her being found there recurring to her mind, the few minutes in which they continued together were some of the most uncomfortable of her life. Nor did he seem much more at ease; when he spoke, his accent had none of its usual sedateness; and he repeated his inquiries as to the time of her having left Longbourn, and of her stay in Derbyshire, so often, and in so hurried a way, as plainly spoke the distraction of his thoughts.",Human,Jane Austen,Original Novel,0.6504854368932039,0.37142857142857144,8.0,4,0,0,16.163550724637684
"The others then joined her, and expressed their admiration of his figure; but Elizabeth heard not a word, and, wholly engrossed by her own feelings, followed them in silence. She was overpowered by shame and vexation. Her coming there was the most unfortunate, the most ill-judged thing in the world! How strange must it appear to him! In what a disgraceful light might it not strike so vain a man! It might seem as if she had purposely thrown herself in his way again! Oh! why did she come? or, why did he thus come a day before he was expected? Had they been only ten minutes sooner, they should have been beyond the reach of his discrimination; for it was plain that he was that moment arrived, that moment alighted from his horse or his carriage. She blushed again and again over the perverseness of the meeting. And his behaviour, so strikingly altered,--what could it mean? That he should even speak to her was amazing!--but to speak with such civility, to inquire after her family! Never in her life had she seen his manners so little dignified, never had he spoken with such gentleness as on this unexpected meeting. What a contrast did it offer to his last address in Rosings Park, when he put his letter into her hand! She knew not what to think, or how to account for it.",Human,Jane Austen,Original Novel,0.5818965517241379,0.3142857142857143,3.9375,2,8,2,6.396671137339055
"They had now entered a beautiful walk by the side of the water, and every step was bringing forward a nobler fall of ground, or a finer reach of the woods to which they were approaching: but it was some time before Elizabeth was sensible of any of it; and, though she answered mechanically to the repeated appeals of her uncle and aunt, and seemed to direct her eyes to such objects as they pointed out, she distinguished no part of the scene. Her thoughts were all fixed on that one spot of Pemberley House, whichever it might be, where Mr. Darcy then was. She longed to know what at that moment was passing in his mind; in what manner he thought of her, and whether, in defiance of everything, she was still dear to him. Perhaps he had been civil only because he felt himself at ease; yet there had been _that_ in his voice, which was not like ease. Whether he had felt more of pain or of pleasure in seeing her, she could not tell, but he certainly had not seen her with composure.",Human,Jane Austen,Original Novel,0.6129032258064516,0.23333333333333334,6.6,3,0,0,12.024893048128344
"Mrs. Gardiner was standing a little behind; and on her pausing, he asked her if she would do him the honour of introducing him to her friends. This was a stroke of civility for which she was quite unprepared; and she could hardly suppress a smile at his being now seeking the acquaintance of some of those very people, against whom his pride had revolted, in his offer to herself. “What will be his surprise,” thought she, “when he knows who they are! He takes them now for people of fashion.”",Human,Jane Austen,Original Novel,0.7222222222222222,0.23076923076923078,6.75,2,1,0,9.102280219780223
"The introduction, however, was immediately made; and as she named their relationship to herself, she stole a sly look at him, to see how he bore it; and was not without the expectation of his decamping as fast as he could from such disgraceful companions. That he was _surprised_ by the connection was evident: he sustained it, however, with fortitude: and, so far from going away, turned back with them, and entered into conversation with Mr. Gardiner. Elizabeth could not but be pleased, could not but triumph. It was consoling that he should know she had some relations for whom there was no need to blush. She listened most attentively to all that passed between them, and gloried in every expression, every sentence of her uncle, which marked his intelligence, his taste, or his good manners.",Human,Jane Austen,Original Novel,0.6888888888888889,0.3684210526315789,6.6,2,0,0,12.718000000000004
"The conversation soon turned upon fishing; and she heard Mr. Darcy invite him, with the greatest civility, to fish there as often as he chose, while he continued in the neighbourhood, offering at the same time to supply him with fishing tackle, and pointing out those parts of the stream where there was usually most sport. Mrs. Gardiner, who was walking arm in arm with Elizabeth, gave her a look expressive of her wonder. Elizabeth said nothing, but it gratified her exceedingly; the compliment must be all for herself. Her astonishment, however, was extreme; and continually was she repeating, “Why is he so altered? From what can it proceed? It cannot be for _me_, it cannot be for _my_ sake that his manners are thus softened. My reproofs at Hunsford could not work such a change as this. It is impossible that he should still love me.”",Human,Jane Austen,Original Novel,0.6802721088435374,0.2608695652173913,4.0,3,0,0,8.118775510204085
"After walking some time in this way, the two ladies in front, the two gentlemen behind, on resuming their places, after descending to the brink of the river for the better inspection of some curious water-plant, there chanced to be a little alteration. It originated in Mrs. Gardiner, who, fatigued by the exercise of the morning, found Elizabeth’s arm inadequate to her support, and consequently preferred her husband’s. Mr. Darcy took her place by her niece, and they walked on together. After a short silence the lady first spoke. She wished him to know that she had been assured of his absence before she came to the place, and accordingly began by observing, that his arrival had been very unexpected--“for your housekeeper,” she added, “informed us that you would certainly not be here till to-morrow; and, indeed, before we left Bakewell, we understood that you were not immediately expected in the country.” He acknowledged the truth of it all; and said that business with his steward had occasioned his coming forward a few hours before the rest of the party with whom he had been travelling. “They will join me early to-morrow,” he continued, “and among them are some who will claim an acquaintance with you,--Mr. Bingley and his sisters.”",Human,Jane Austen,Original Novel,0.631578947368421,0.1891891891891892,5.625,2,0,2,11.547142857142855
"The surprise of such an application was great indeed; it was too great for her to know in what manner she acceded to it. She immediately felt that whatever desire Miss Darcy might have of being acquainted with her, must be the work of her brother, and without looking farther, it was satisfactory; it was gratifying to know that his resentment had not made him think really ill of her.",Human,Jane Austen,Original Novel,0.7285714285714285,0.5714285714285714,6.0,2,0,0,15.422857142857143
"They now walked on in silence; each of them deep in thought. Elizabeth was not comfortable; that was impossible; but she was flattered and pleased. His wish of introducing his sister to her was a compliment of the highest kind. They soon outstripped the others; and when they had reached the carriage, Mr. and Mrs. Gardiner were half a quarter of a mile behind.",Human,Jane Austen,Original Novel,0.7419354838709677,0.3,4.25,4,0,0,5.995750000000001
"He then asked her to walk into the house--but she declared herself not tired, and they stood together on the lawn. At such a time much might have been said, and silence was very awkward. She wanted to talk, but there seemed an embargo on every subject. At last she recollected that she had been travelling, and they talked of Matlock and Dovedale with great perseverance. Yet time and her aunt moved slowly--and her patience and her ideas were nearly worn out before the _tête-à-tête_ was over.",Human,Jane Austen,Original Novel,0.7472527472527473,0.46153846153846156,4.2,0,0,2,7.200597701149423
"On Mr. and Mrs. Gardiner’s coming up they were all pressed to go into the house and take some refreshment; but this was declined, and they parted on each side with the utmost politeness. Mr. Darcy handed the ladies into the carriage; and when it drove off, Elizabeth saw him walking slowly towards the house.",Human,Jane Austen,Original Novel,0.7884615384615384,0.14285714285714285,5.5,2,0,0,12.084090909090907
"“From what we have seen of him,” continued Mrs. Gardiner, “I really should not have thought that he could have behaved in so cruel a way by anybody as he has done by poor Wickham. He has not an ill-natured look. On the contrary, there is something pleasing about his mouth when he speaks. And there is something of dignity in his countenance, that would not give one an unfavourable idea of his heart. But, to be sure, the good lady who showed us the house did give him a most flaming character! I could hardly help laughing aloud sometimes. But he is a liberal master, I suppose, and _that_, in the eye of a servant, comprehends every virtue.”",Human,Jane Austen,Original Novel,0.6890756302521008,0.5882352941176471,4.285714285714286,0,1,0,6.374275210084033
"Elizabeth here felt herself called on to say something in vindication of his behaviour to Wickham; and, therefore, gave them to understand, in as guarded a manner as she could, that by what she had heard from his relations in Kent, his actions were capable of a very different construction; and that his character was by no means so faulty, nor Wickham’s so amiable, as they had been considered in Hertfordshire. In confirmation of this, she related the particulars of all the pecuniary transactions in which they had been connected, without actually naming her authority, but stating it to be such as might be relied on.",Human,Jane Austen,Original Novel,0.6981132075471698,0.5,7.5,2,0,0,23.893207547169812
"Mrs. Gardiner was surprised and concerned: but as they were now approaching the scene of her former pleasures, every idea gave way to the charm of recollection; and she was too much engaged in pointing out to her husband all the interesting spots in its environs, to think of anything else. Fatigued as she had been by the morning’s walk, they had no sooner dined than she set off again in quest of her former acquaintance, and the evening was spent in the satisfactions of an intercourse renewed after many years’ discontinuance.",Human,Jane Austen,Original Novel,0.7142857142857143,0.3333333333333333,9.0,1,0,0,19.793478260869566
"Elizabeth had settled it that Mr. Darcy would bring his sister to visit her the very day after her reaching Pemberley; and was, consequently, resolved not to be out of sight of the inn the whole of that morning. But her conclusion was false; for on the very morning after their own arrival at Lambton these visitors came. They had been walking about the place with some of their new friends, and were just returned to the inn to dress themselves for dining with the same family, when the sound of a carriage drew them to a window, and they saw a gentleman and lady in a curricle driving up the street. Elizabeth, immediately recognizing the livery, guessed what it meant, and imparted no small degree of surprise to her relations, by acquainting them with the honour which she expected. Her uncle and aunt were all amazement; and the embarrassment of her manner as she spoke, joined to the circumstance itself, and many of the circumstances of the preceding day, opened to them a new idea on the business. Nothing had ever suggested it before, but they now felt that there was no other way of accounting for such attentions from such a quarter than by supposing a partiality for their niece. While these newly-born notions were passing in their heads, the perturbation of Elizabeth’s feelings was every moment increasing. She was quite amazed at her own discomposure; but, amongst other causes of disquiet, she dreaded lest the partiality of the brother should have said too much in her favour; and, more than commonly anxious to please, she naturally suspected that every power of pleasing would fail her.",Human,Jane Austen,Original Novel,0.5899280575539568,0.30357142857142855,7.625,5,0,0,14.326450839328537
"Miss Darcy and her brother appeared, and this formidable introduction took place. With astonishment did Elizabeth see that her new acquaintance was at least as much embarrassed as herself. Since her being at Lambton, she had heard that Miss Darcy was exceedingly proud; but the observation of a very few minutes convinced her that she was only exceedingly shy. She found it difficult to obtain even a word from her beyond a monosyllable.",Human,Jane Austen,Original Novel,0.7534246575342466,0.8888888888888888,4.75,1,0,0,10.27818493150685
"Miss Darcy was tall, and on a larger scale than Elizabeth; and, though little more than sixteen, her figure was formed, and her appearance womanly and graceful. She was less handsome than her brother, but there was sense and good-humour in her face, and her manners were perfectly unassuming and gentle. Elizabeth, who had expected to find in her as acute and unembarrassed an observer as ever Mr. Darcy had been, was much relieved by discerning such different feelings.",Human,Jane Austen,Original Novel,0.7088607594936709,1.2,5.0,1,0,0,10.484651898734182
"They had not been long together before Darcy told her that Bingley was also coming to wait on her; and she had barely time to express her satisfaction, and prepare for such a visitor, when Bingley’s quick step was heard on the stairs, and in a moment he entered the room. All Elizabeth’s anger against him had been long done away; but had she still felt any, it could hardly have stood its ground against the unaffected cordiality with which he expressed himself on seeing her again. He inquired in a friendly, though general, way, after her family, and looked and spoke with the same good-humoured ease that he had ever done.",Human,Jane Austen,Original Novel,0.7079646017699115,0.5,7.0,2,0,0,15.82714285714286
"To Mr. and Mrs. Gardiner he was scarcely a less interesting personage than to herself. They had long wished to see him. The whole party before them, indeed, excited a lively attention. The suspicions which had just arisen of Mr. Darcy and their niece, directed their observation towards each with an earnest, though guarded, inquiry; and they soon drew from those inquiries the full conviction that one of them at least knew what it was to love. Of the lady’s sensations they remained a little in doubt; but that the gentleman was overflowing with admiration was evident enough.",Human,Jane Austen,Original Novel,0.7578947368421053,0.4666666666666667,3.8,2,0,0,9.082040816326533
"Elizabeth, on her side, had much to do. She wanted to ascertain the feelings of each of her visitors, she wanted to compose her own, and to make herself agreeable to all; and in the latter object, where she feared most to fail, she was most sure of success, for those to whom she endeavoured to give pleasure were pre-possessed in her favour. Bingley was ready, Georgiana was eager, and Darcy determined, to be pleased.",Human,Jane Austen,Original Novel,0.6710526315789473,1.1428571428571428,4.666666666666667,1,0,0,10.994666666666667
"In seeing Bingley, her thoughts naturally flew to her sister; and oh! how ardently did she long to know whether any of his were directed in a like manner. Sometimes she could fancy that he talked less than on former occasions, and once or twice pleased herself with the notion that, as he looked at her, he was trying to trace a resemblance. But, though this might be imaginary, she could not be deceived as to his behaviour to Miss Darcy, who had been set up as a rival to Jane. No look appeared on either side that spoke particular regard. Nothing occurred between them that could justify the hopes of his sister. On this point she was soon satisfied; and two or three little circumstances occurred ere they parted, which, in her anxious interpretation, denoted a recollection of Jane, not untinctured by tenderness, and a wish of saying more that might lead to the mention of her, had he dared. He observed to her, at a moment when the others were talking together, and in a tone which had something of real regret, that it “was a very long time since he had had the pleasure of seeing her;” and, before she could reply, he added, “It is above eight months. We have not met since the 26th of November, when we were all dancing together at Netherfield.”",Human,Jane Austen,Original Novel,0.6008771929824561,0.42857142857142855,6.2,3,1,0,10.66783114992722
"Elizabeth was pleased to find his memory so exact; and he afterwards took occasion to ask her, when unattended to by any of the rest, whether _all_ her sisters were at Longbourn. There was not much in the question, nor in the preceding remark; but there was a look and a manner which gave them meaning.",Human,Jane Austen,Original Novel,0.8035714285714286,0.4,7.0,2,0,0,12.187142857142856
"It was not often that she could turn her eyes on Mr. Darcy himself; but whenever she did catch a glimpse she saw an expression of general complaisance, and in all that he said, she heard an accent so far removed from _hauteur_ or disdain of his companions, as convinced her that the improvement of manners which she had yesterday witnessed, however temporary its existence might prove, had at least outlived one day. When she saw him thus seeking the acquaintance, and courting the good opinion of people with whom any intercourse a few months ago would have been a disgrace; when she saw him thus civil, not only to herself, but to the very relations whom he had openly disdained, and recollected their last lively scene in Hunsford Parsonage, the difference, the change was so great, and struck so forcibly on her mind, that she could hardly restrain her astonishment from being visible. Never, even in the company of his dear friends at Netherfield, or his dignified relations at Rosings, had she seen him so desirous to please, so free from self-consequence or unbending reserve, as now, when no importance could result from the success of his endeavours, and when even the acquaintance of those to whom his attentions were addressed, would draw down the ridicule and censure of the ladies both of Netherfield and Rosings.",Human,Jane Austen,Original Novel,0.6123348017621145,0.375,9.666666666666666,2,0,0,23.956596916299564
"Their visitors stayed with them above half an hour; and when they arose to depart, Mr. Darcy called on his sister to join him in expressing their wish of seeing Mr. and Mrs. Gardiner, and Miss Bennet, to dinner at Pemberley, before they left the country. Miss Darcy, though with a diffidence which marked her little in the habit of giving invitations, readily obeyed. Mrs. Gardiner looked at her niece, desirous of knowing how _she_, whom the invitation most concerned, felt disposed as to its acceptance, but Elizabeth had turned away her head. Presuming, however, that this studied avoidance spoke rather a momentary embarrassment than any dislike of the proposal, and seeing in her husband, who was fond of society, a perfect willingness to accept it, she ventured to engage for her attendance, and the day after the next was fixed on.",Human,Jane Austen,Original Novel,0.7318840579710145,0.391304347826087,9.0,1,0,0,12.17098591549296
"Bingley expressed great pleasure in the certainty of seeing Elizabeth again, having still a great deal to say to her, and many inquiries to make after all their Hertfordshire friends. Elizabeth, construing all this into a wish of hearing her speak of her sister, was pleased; and on this account, as well as some others, found herself, when their visitors left them, capable of considering the last half hour with some satisfaction, though while it was passing the enjoyment of it had been little. Eager to be alone, and fearful of inquiries or hints from her uncle and aunt, she stayed with them only long enough to hear their favourable opinion of Bingley, and then hurried away to dress.",Human,Jane Austen,Original Novel,0.7058823529411765,0.5789473684210527,7.333333333333333,1,0,0,17.431260504201678
"But she had no reason to fear Mr. and Mrs. Gardiner’s curiosity; it was not their wish to force her communication. It was evident that she was much better acquainted with Mr. Darcy than they had before any idea of; it was evident that he was very much in love with her. They saw much to interest, but nothing to justify inquiry.",Human,Jane Austen,Original Novel,0.6779661016949152,0.42857142857142855,5.333333333333333,2,0,0,7.13632258064516
"Of Mr. Darcy it was now a matter of anxiety to think well; and, as far as their acquaintance reached, there was no fault to find. They could not be untouched by his politeness; and had they drawn his character from their own feelings and his servant’s report, without any reference to any other account, the circle in Hertfordshire to which he was known would not have recognized it for Mr. Darcy. There was now an interest, however, in believing the housekeeper; and they soon became sensible that the authority of a servant, who had known him since he was four years old, and whose own manners indicated respectability, was not to be hastily rejected. Neither had anything occurred in the intelligence of their Lambton friends that could materially lessen its weight. They had nothing to accuse him of but pride; pride he probably had, and if not, it would certainly be imputed by the inhabitants of a small market town where the family did not visit. It was acknowledged, however, that he was a liberal man, and did much good among the poor.",Human,Jane Austen,Original Novel,0.5934065934065934,0.3448275862068966,7.0,4,0,0,14.005869565217395
"With respect to Wickham, the travellers soon found that he was not held there in much estimation; for though the chief of his concerns with the son of his patron were imperfectly understood, it was yet a well-known fact that, on his quitting Derbyshire, he had left many debts behind him, which Mr. Darcy afterwards discharged.",Human,Jane Austen,Original Novel,0.8392857142857143,0.18181818181818182,9.0,1,0,0,12.397857142857145
"It had been settled in the evening, between the aunt and niece, that such a striking civility as Miss Darcy’s, in coming to them on the very day of her arrival at Pemberley--for she had reached it only to a late breakfast--ought to be imitated, though it could not be equalled, by some exertion of politeness on their side; and, consequently, that it would be highly expedient to wait on her at Pemberley the following morning. They were, therefore, to go. Elizabeth was pleased; though when she asked herself the reason, she had very little to say in reply.",Human,Jane Austen,Original Novel,0.693069306930693,0.38461538461538464,5.0,2,0,2,14.562828282828285
"Convinced as Elizabeth now was that Miss Bingley’s dislike of her had originated in jealousy, she could not help feeling how very unwelcome her appearance at Pemberley must be to her, and was curious to know with how much civility on that lady’s side the acquaintance would now be renewed.",Human,Jane Austen,Original Novel,0.84,0.42857142857142855,9.0,0,0,0,22.790000000000003
"On reaching the house, they were shown through the hall into the saloon, whose northern aspect rendered it delightful for summer. Its windows, opening to the ground, admitted a most refreshing view of the high woody hills behind the house, and of the beautiful oaks and Spanish chestnuts which were scattered over the intermediate lawn.",Human,Jane Austen,Original Novel,0.8,0.5,6.0,0,0,0,12.942272727272726
"In this room they were received by Miss Darcy, who was sitting there with Mrs. Hurst and Miss Bingley, and the lady with whom she lived in London. Georgiana’s reception of them was very civil, but attended with all that embarrassment which, though proceeding from shyness and the fear of doing wrong, would easily give to those who felt themselves inferior the belief of her being proud and reserved. Mrs. Gardiner and her niece, however, did her justice, and pitied her.",Human,Jane Austen,Original Novel,0.7721518987341772,0.4,7.666666666666667,0,0,0,9.351944444444445
"By Mrs. Hurst and Miss Bingley they were noticed only by a courtesy; and on their being seated, a pause, awkward as such pauses must always be, succeeded for a few moments. It was first broken by Mrs. Annesley, a genteel, agreeable-looking woman, whose endeavour to introduce some kind of discourse proved her to be more truly well-bred than either of the others; and between her and Mrs. Gardiner, with occasional help from Elizabeth, the conversation was carried on. Miss Darcy looked as if she wished for courage enough to join in it; and sometimes did venture a short sentence, when there was least danger of its being heard.",Human,Jane Austen,Original Novel,0.7685185185185185,0.6153846153846154,7.666666666666667,3,0,0,10.341357798165138
"Elizabeth soon saw that she was herself closely watched by Miss Bingley, and that she could not speak a word, especially to Miss Darcy, without calling her attention. This observation would not have prevented her from trying to talk to the latter, had they not been seated at an inconvenient distance; but she was not sorry to be spared the necessity of saying much: her own thoughts were employing her. She expected every moment that some of the gentlemen would enter the room: she wished, she feared, that the master of the house might be amongst them; and whether she wished or feared it most, she could scarcely determine. After sitting in this manner a quarter of an hour, without hearing Miss Bingley’s voice, Elizabeth was roused by receiving from her a cold inquiry after the health of her family. She answered with equal indifference and brevity, and the other said no more.",Human,Jane Austen,Original Novel,0.6405228758169934,0.45,6.8,2,0,0,13.774065359477127
"The next variation which their visit afforded was produced by the entrance of servants with cold meat, cake, and a variety of all the finest fruits in season; but this did not take place till after many a significant look and smile from Mrs. Annesley to Miss Darcy had been given, to remind her of her post. There was now employment for the whole party; for though they could not all talk, they could all eat; and the beautiful pyramids of grapes, nectarines, and peaches, soon collected them round the table.",Human,Jane Austen,Original Novel,0.7666666666666667,0.3684210526315789,9.5,3,0,0,12.837802197802201
"While thus engaged, Elizabeth had a fair opportunity of deciding whether she most feared or wished for the appearance of Mr. Darcy, by the feelings which prevailed on his entering the room; and then, though but a moment before she had believed her wishes to predominate, she began to regret that he came.",Human,Jane Austen,Original Novel,0.8461538461538461,0.16666666666666666,11.0,1,0,0,12.778962264150948
"He had been some time with Mr. Gardiner, who, with two or three other gentlemen from the house, was engaged by the river; and had left him only on learning that the ladies of the family intended a visit to Georgiana that morning. No sooner did he appear, than Elizabeth wisely resolved to be perfectly easy and unembarrassed;--a resolution the more necessary to be made, but perhaps not the more easily kept, because she saw that the suspicions of the whole party were awakened against them, and that there was scarcely an eye which did not watch his behaviour when he first came into the room. In no countenance was attentive curiosity so strongly marked as in Miss Bingley’s, in spite of the smiles which overspread her face whenever she spoke to one of its objects; for jealousy had not yet made her desperate, and her attentions to Mr. Darcy were by no means over. Miss Darcy, on her brother’s entrance, exerted herself much more to talk; and Elizabeth saw that he was anxious for his sister and herself to get acquainted, and forwarded, as much as possible, every attempt at conversation on either side. Miss Bingley saw all this likewise; and, in the imprudence of anger, took the first opportunity of saying, with sneering civility,--",Human,Jane Austen,Original Novel,0.6320754716981132,0.34375,8.333333333333334,5,0,2,14.526693121693125
"In Darcy’s presence she dared not mention Wickham’s name: but Elizabeth instantly comprehended that he was uppermost in her thoughts; and the various recollections connected with him gave her a moment’s distress; but, exerting herself vigorously to repel the ill-natured attack, she presently answered the question in a tolerably disengaged tone. While she spoke, an involuntary glance showed her Darcy with a heightened complexion, earnestly looking at her, and his sister overcome with confusion, and unable to lift up her eyes. Had Miss Bingley known what pain she was then giving her beloved friend, she undoubtedly would have refrained from the hint; but she had merely intended to discompose Elizabeth, by bringing forward the idea of a man to whom she believed her partial, to make her betray a sensibility which might injure her in Darcy’s opinion, and, perhaps, to remind the latter of all the follies and absurdities by which some part of her family were connected with that corps. Not a syllable had ever reached her of Miss Darcy’s meditated elopement. To no creature had it been revealed, where secrecy was possible, except to Elizabeth; and from all Bingley’s connections her brother was particularly anxious to conceal it, from that very wish which Elizabeth had long ago attributed to him, of their becoming hereafter her own. He had certainly formed such a plan; and without meaning that it should affect his endeavour to separate him from Miss Bennet, it is probable that it might add something to his lively concern for the welfare of his friend.",Human,Jane Austen,Original Novel,0.6023166023166023,0.35,7.666666666666667,5,0,0,20.206356589147287
"Elizabeth’s collected behaviour, however, soon quieted his emotion; and as Miss Bingley, vexed and disappointed, dared not approach nearer to Wickham, Georgiana also recovered in time, though not enough to be able to speak any more. Her brother, whose eye she feared to meet, scarcely recollected her interest in the affair; and the very circumstance which had been designed to turn his thoughts from Elizabeth, seemed to have fixed them on her more and more cheerfully.",Human,Jane Austen,Original Novel,0.7763157894736842,0.3333333333333333,6.5,2,0,0,17.861578947368418
"Their visit did not continue long after the question and answer above mentioned; and while Mr. Darcy was attending them to their carriage, Miss Bingley was venting her feelings in criticisms on Elizabeth’s person, behaviour, and dress. But Georgiana would not join her. Her brother’s recommendation was enough to insure her favour: his judgment could not err; and he had spoken in such terms of Elizabeth, as to leave Georgiana without the power of finding her otherwise than lovely and amiable. When Darcy returned to the saloon, Miss Bingley could not help repeating to him some part of what she had been saying to his sister.",Human,Jane Austen,Original Novel,0.6952380952380952,0.2222222222222222,6.25,2,0,0,11.045924528301889
"“For my own part,” she rejoined, “I must confess that I never could see any beauty in her. Her face is too thin; her complexion has no brilliancy; and her features are not at all handsome. Her nose wants character; there is nothing marked in its lines. Her teeth are tolerable, but not out of the common way; and as for her eyes, which have sometimes been called so fine, I never could perceive anything extraordinary in them. They have a sharp, shrewish look, which I do not like at all; and in her air altogether, there is a self-sufficiency without fashion, which is intolerable.”",Human,Jane Austen,Original Novel,0.7075471698113207,0.5882352941176471,5.0,5,0,0,8.895238095238096
"Persuaded as Miss Bingley was that Darcy admired Elizabeth, this was not the best method of recommending herself; but angry people are not always wise; and in seeing him at last look somewhat nettled, she had all the success she expected. He was resolutely silent, however; and, from a determination of making him speak, she continued,--",Human,Jane Austen,Original Novel,0.8363636363636363,1.2,7.5,3,0,1,14.715714285714288
"“I remember, when we first knew her in Hertfordshire, how amazed we all were to find that she was a reputed beauty; and I particularly recollect your saying one night, after they had been dining at Netherfield, ‘_She_ a beauty! I should as soon call her mother a wit.’ But afterwards she seemed to improve on you, and I believe you thought her rather pretty at one time.”",Human,Jane Austen,Original Novel,0.7647058823529411,0.3333333333333333,4.0,1,1,0,9.561764705882357
"Mrs. Gardiner and Elizabeth talked of all that had occurred during their visit, as they returned, except what had particularly interested them both. The looks and behaviour of everybody they had seen were discussed, except of the person who had mostly engaged their attention. They talked of his sister, his friends, his house, his fruit, of everything but himself; yet Elizabeth was longing to know what Mrs. Gardiner thought of him, and Mrs. Gardiner would have been highly gratified by her niece’s beginning the subject.",Human,Jane Austen,Original Novel,0.7073170731707317,0.18181818181818182,6.0,1,0,0,9.364705882352943
"Elizabeth had been a good deal disappointed in not finding a letter from Jane on their first arrival at Lambton; and this disappointment had been renewed on each of the mornings that had now been spent there; but on the third her repining was over, and her sister justified, by the receipt of two letters from her at once, on one of which was marked that it had been mis-sent elsewhere. Elizabeth was not surprised at it, as Jane had written the direction remarkably ill.",Human,Jane Austen,Original Novel,0.6627906976744186,0.4444444444444444,5.5,2,0,0,17.643823529411765
"They had just been preparing to walk as the letters came in; and her uncle and aunt, leaving her to enjoy them in quiet, set off by themselves. The one mis-sent must be first attended to; it had been written five days ago. The beginning contained an account of all their little parties and engagements, with such news as the country afforded; but the latter half, which was dated a day later, and written in evident agitation, gave more important intelligence. It was to this effect:--",Human,Jane Austen,Original Novel,0.7790697674418605,0.4666666666666667,4.25,3,0,1,9.946162790697674
"“Since writing the above, dearest Lizzy, something has occurred of a most unexpected and serious nature; but I am afraid of alarming you--be assured that we are all well. What I have to say relates to poor Lydia. An express came at twelve last night, just as we were all gone to bed, from Colonel Forster, to inform us that she was gone off to Scotland with one of his officers; to own the truth, with Wickham! Imagine our surprise. To Kitty, however, it does not seem so wholly unexpected. I am very, very sorry. So imprudent a match on both sides! But I am willing to hope the best, and that his character has been misunderstood. Thoughtless and indiscreet I can easily believe him, but this step (and let us rejoice over it) marks nothing bad at heart. His choice is disinterested at least, for he must know my father can give her nothing. Our poor mother is sadly grieved. My father bears it better. How thankful am I, that we never let them know what has been said against him; we must forget it ourselves. They were off Saturday night about twelve, as is conjectured, but were not missed till yesterday morning at eight. The express was sent off directly. My dear Lizzy, they must have passed within ten miles of us. Colonel Forster gives us reason to expect him here soon. Lydia left a few lines for his wife, informing her of their intention. I must conclude, for I cannot be long from my poor mother. I am afraid you will not be able to make it out, but I hardly know what I have written.”",Human,Jane Austen,Original Novel,0.5836298932384342,0.8518518518518519,4.05,3,2,1,6.049066308243727
